temperature_c,humidity_pct,smoke_ppm,air_quality_ppm,mq2_volts,mq135_volts,flame_analog_volts,flame_detected,timestamp_s,episode_id,regime,regime_label,temp_rate_c_per_min,smoke_rate_ppm_per_min,heat_index_c,label,label_int
21.7,45.1,613.106,124.404,2.2347,2.2347,0.1499,0,85868.61,79,quiescent,SAFE,-3.0,-403.02,21.103,SAFE,0
21.7,45.3,617.405,124.192,2.2387,2.2282,0.1499,0,85870.61,79,quiescent,SAFE,0.0,128.97,21.108,SAFE,0
21.9,45.0,642.501,121.608,2.2516,2.2226,0.1499,0,85872.61,79,quiescent,SAFE,6.0,752.88,21.321,SAFE,0
22.1,45.5,636.924,121.929,2.258,2.2161,0.1499,0,85874.61,79,quiescent,SAFE,6.0,-167.31,21.554,SAFE,0
22.0,44.6,641.855,118.285,2.2532,2.2105,0.1499,0,85876.61,79,quiescent,SAFE,-3.0,147.93,21.42,SAFE,0
22.0,44.3,645.466,124.105,2.2588,2.2347,0.1499,0,85878.61,79,quiescent,SAFE,0.0,108.33,21.412,SAFE,0
21.9,44.1,676.44,123.651,2.2806,2.2218,0.1499,0,85880.61,79,quiescent,SAFE,-3.0,929.22,21.297,SAFE,0
22.2,45.2,672.992,124.465,2.2774,2.2226,0.1499,0,85882.61,79,quiescent,SAFE,9.0,-103.44,21.656,SAFE,0
21.9,44.5,652.793,120.984,2.2645,2.2193,0.1499,0,85884.61,79,quiescent,SAFE,-9.0,-605.97,21.308,SAFE,0
21.9,45.0,630.989,116.799,2.2451,2.2048,0.1499,0,85886.61,79,quiescent,SAFE,0.0,-654.12,21.321,SAFE,0
22.1,45.4,654.817,117.295,2.2645,2.1976,0.1499,0,85888.61,79,quiescent,SAFE,6.0,714.84,21.551,SAFE,0
21.9,45.9,665.063,116.742,2.2677,2.1944,0.1499,0,85890.61,79,quiescent,SAFE,-6.0,307.38,21.344,SAFE,0
21.9,44.6,668.224,119.96,2.2685,2.2105,0.1499,0,85892.61,79,quiescent,SAFE,0.0,94.83,21.31,SAFE,0
22.2,45.3,667.893,116.589,2.2685,2.2016,0.1499,0,85894.61,79,quiescent,SAFE,9.0,-9.93,21.658,SAFE,0
21.8,44.4,665.1,115.182,2.2774,2.2064,0.1499,0,85896.61,79,quiescent,SAFE,-12.0,-83.79,21.195,SAFE,0
21.9,45.9,684.309,110.482,2.2782,2.1807,0.1499,0,85898.61,79,quiescent,SAFE,3.0,576.27,21.344,SAFE,0
22.0,45.7,685.419,108.297,2.2814,2.171,0.1499,0,85900.61,79,quiescent,SAFE,3.0,33.3,21.449,SAFE,0
21.7,44.5,679.638,106.29,2.2822,2.1686,0.1499,0,85902.61,79,quiescent,SAFE,-9.0,-173.43,21.087,SAFE,0
21.9,46.3,657.499,104.506,2.2629,2.1581,0.1499,0,85904.61,79,quiescent,SAFE,6.0,-664.17,21.355,SAFE,0
21.8,45.1,659.545,102.598,2.2621,2.1533,0.1499,0,85906.61,79,quiescent,SAFE,-3.0,61.38,21.213,SAFE,0
21.9,44.0,695.857,101.416,2.2895,2.1468,0.1499,0,85908.61,79,quiescent,SAFE,3.0,1089.36,21.294,SAFE,0
22.0,46.3,698.047,99.984,2.2911,2.1355,0.1499,0,85910.61,79,quiescent,SAFE,3.0,65.7,21.464,SAFE,0
22.1,45.2,688.947,99.406,2.2903,2.1315,0.1499,0,85912.61,79,quiescent,SAFE,3.0,-273.0,21.546,SAFE,0
21.9,44.9,699.329,99.369,2.2878,2.1355,0.1499,0,85914.61,79,quiescent,SAFE,-6.0,311.46,21.318,SAFE,0
22.1,45.3,691.977,99.429,2.2895,2.1331,0.1499,0,85916.61,79,quiescent,SAFE,6.0,-220.56,21.548,SAFE,0
21.9,44.8,698.964,99.857,2.2983,2.1396,0.1499,0,85918.61,79,quiescent,SAFE,-6.0,209.61,21.315,SAFE,0
21.9,46.0,680.936,102.234,2.2846,2.1484,0.1499,0,85920.61,79,quiescent,SAFE,0.0,-540.84,21.347,SAFE,0
22.0,44.0,701.061,102.961,2.3023,2.1492,0.1499,0,85922.61,79,quiescent,SAFE,3.0,603.75,21.404,SAFE,0
21.8,44.8,737.532,105.449,2.316,2.1557,0.1499,0,85924.61,79,quiescent,SAFE,-6.0,1094.13,21.205,SAFE,0
22.0,45.0,743.423,100.458,2.3241,2.1428,0.1499,0,85926.61,79,quiescent,SAFE,6.0,176.73,21.431,SAFE,0
21.8,44.9,714.693,96.383,2.3015,2.121,0.1499,0,85928.61,79,quiescent,SAFE,-6.0,-861.9,21.208,SAFE,0
22.0,45.2,702.262,98.288,2.2975,2.1355,0.1499,0,85930.61,79,quiescent,SAFE,6.0,-372.93,21.436,SAFE,0
22.1,44.7,670.629,99.039,2.2725,2.1379,0.1499,0,85932.61,79,quiescent,SAFE,3.0,-948.99,21.533,SAFE,0
21.9,45.1,650.038,98.193,2.2596,2.1234,0.1499,0,85934.61,79,quiescent,SAFE,-6.0,-617.73,21.323,SAFE,0
22.0,44.8,649.236,93.735,2.2661,2.1057,0.1499,0,85936.61,79,quiescent,SAFE,3.0,-24.06,21.425,SAFE,0
21.9,45.8,658.89,92.333,2.2653,2.1041,0.1499,0,85938.61,79,quiescent,SAFE,-3.0,289.62,21.341,SAFE,0
22.0,45.6,656.355,95.944,2.2612,2.1154,0.1499,0,85940.61,79,quiescent,SAFE,3.0,-76.05,21.446,SAFE,0
21.8,44.8,655.08,96.413,2.2661,2.1194,0.1499,0,85942.61,79,quiescent,SAFE,-6.0,-38.25,21.205,SAFE,0
21.9,44.7,663.17,97.123,2.2685,2.1234,0.1499,0,85944.61,79,quiescent,SAFE,3.0,242.7,21.313,SAFE,0
21.9,44.6,665.01,97.291,2.2709,2.1307,0.1499,0,85946.61,79,quiescent,SAFE,0.0,55.2,21.31,SAFE,0
21.8,44.2,699.728,95.382,2.2919,2.1234,0.1499,0,85948.61,79,quiescent,SAFE,-3.0,1041.54,21.19,SAFE,0
21.7,45.2,684.125,93.449,2.279,2.1049,0.1499,0,85950.61,79,quiescent,SAFE,-3.0,-468.09,21.106,SAFE,0
22.1,45.1,687.766,93.842,2.2886,2.1146,0.1499,0,85952.61,79,quiescent,SAFE,12.0,109.23,21.543,SAFE,0
21.8,45.4,704.478,91.388,2.3015,2.1009,0.1499,0,85954.61,79,quiescent,SAFE,-9.0,501.36,21.221,SAFE,0
22.0,45.3,686.274,91.068,2.287,2.0952,0.1499,0,85956.61,79,quiescent,SAFE,6.0,-546.12,21.438,SAFE,0
22.1,45.0,679.108,91.385,2.2854,2.1033,0.1499,0,85958.61,79,quiescent,SAFE,3.0,-214.98,21.541,SAFE,0
21.8,44.2,690.876,92.579,2.2919,2.1049,0.1499,0,85960.61,79,quiescent,SAFE,-9.0,353.04,21.19,SAFE,0
22.1,45.2,665.894,91.106,2.2758,2.1041,0.1499,0,85962.61,79,quiescent,SAFE,9.0,-749.46,21.546,SAFE,0
21.8,44.3,665.989,90.523,2.2685,2.0944,0.1499,0,85964.61,79,quiescent,SAFE,-9.0,2.85,21.192,SAFE,0
21.6,45.8,669.979,91.529,2.2749,2.096,0.1499,0,85966.61,79,quiescent,SAFE,-6.0,119.7,21.011,SAFE,0
21.6,45.2,684.587,88.948,2.2798,2.092,0.1499,0,85968.61,79,quiescent,SAFE,0.0,438.24,20.996,SAFE,0
22.0,44.5,691.399,87.371,2.2927,2.0791,0.1499,0,85970.61,79,quiescent,SAFE,12.0,204.36,21.417,SAFE,0
22.0,44.9,673.185,88.017,2.2798,2.0815,0.1499,0,85972.61,79,quiescent,SAFE,0.0,-546.42,21.428,SAFE,0
21.8,45.1,679.189,88.603,2.2741,2.0815,0.1499,0,85974.61,79,quiescent,SAFE,-6.0,180.12,21.213,SAFE,0
21.7,44.3,683.89,92.498,2.2854,2.1025,0.1499,0,85976.61,79,quiescent,SAFE,-3.0,141.03,21.082,SAFE,0
22.0,43.7,678.431,92.242,2.2798,2.0985,0.1499,0,85978.61,79,quiescent,SAFE,9.0,-163.77,21.397,SAFE,0
21.9,45.1,670.19,89.443,2.2701,2.0864,0.1499,0,85980.61,79,quiescent,SAFE,-3.0,-247.23,21.323,SAFE,0
21.9,44.8,688.428,90.522,2.2911,2.0928,0.1499,0,85982.61,79,quiescent,SAFE,0.0,547.14,21.315,SAFE,0
22.0,44.4,713.464,91.214,2.3023,2.0888,0.1499,0,85984.61,79,quiescent,SAFE,3.0,751.08,21.415,SAFE,0
22.0,45.2,702.383,91.645,2.2919,2.1073,0.1499,0,85986.61,79,quiescent,SAFE,0.0,-332.43,21.436,SAFE,0
21.7,44.6,705.696,90.934,2.2959,2.0985,0.1499,0,85988.61,79,quiescent,SAFE,-9.0,99.39,21.09,SAFE,0
21.8,45.5,681.506,92.322,2.2846,2.1065,0.1499,0,85990.61,79,quiescent,SAFE,3.0,-725.7,21.224,SAFE,0
22.2,43.8,681.796,92.046,2.2758,2.1049,0.1499,0,85992.61,79,quiescent,SAFE,12.0,8.7,21.619,SAFE,0
21.9,46.1,712.559,92.966,2.2983,2.1114,0.1499,0,85994.61,79,quiescent,SAFE,-9.0,922.89,21.349,SAFE,0
22.0,44.3,711.9,93.248,2.3007,2.1114,0.1499,0,85996.61,79,quiescent,SAFE,3.0,-19.77,21.412,SAFE,0
21.8,46.2,700.402,94.097,2.2983,2.1049,0.1499,0,85998.61,79,quiescent,SAFE,-6.0,-344.94,21.242,SAFE,0
21.9,45.4,688.589,94.789,2.287,2.1105,0.1499,0,86000.61,79,quiescent,SAFE,3.0,-354.39,21.331,SAFE,0
22.1,44.6,703.437,95.201,2.2991,2.121,0.1499,0,86002.61,79,quiescent,SAFE,6.0,445.44,21.53,SAFE,0
21.7,44.9,716.216,98.454,2.3023,2.1323,0.1499,0,86004.61,79,quiescent,SAFE,-12.0,383.37,21.098,SAFE,0
21.7,45.9,733.581,97.654,2.3072,2.1259,0.1499,0,86006.61,79,quiescent,SAFE,0.0,520.95,21.124,SAFE,0
21.7,44.3,742.222,96.05,2.3177,2.1226,0.1499,0,86008.61,79,quiescent,SAFE,0.0,259.23,21.082,SAFE,0
22.1,45.0,755.33,92.588,2.3314,2.1041,0.1499,0,86010.61,79,quiescent,SAFE,12.0,393.24,21.541,SAFE,0
21.9,43.9,763.951,92.012,2.3297,2.1009,0.1499,0,86012.61,79,quiescent,SAFE,-6.0,258.63,21.292,SAFE,0
22.1,44.7,771.367,90.105,2.333,2.0952,0.1499,0,86014.61,79,quiescent,SAFE,6.0,222.48,21.533,SAFE,0
21.8,44.7,776.076,90.512,2.3362,2.0912,0.1499,0,86016.61,79,quiescent,SAFE,-9.0,141.27,21.203,SAFE,0
21.8,45.3,781.755,90.868,2.3386,2.0968,0.1499,0,86018.61,79,quiescent,SAFE,0.0,170.37,21.218,SAFE,0
21.8,45.2,769.521,93.554,2.3281,2.1146,0.1499,0,86020.61,79,quiescent,SAFE,0.0,-367.02,21.216,SAFE,0
21.8,44.6,763.205,94.306,2.3362,2.1057,0.1499,0,86022.61,79,quiescent,SAFE,0.0,-189.48,21.2,SAFE,0
21.9,46.5,757.104,95.222,2.3273,2.1105,0.1499,0,86024.61,79,quiescent,SAFE,3.0,-183.03,21.36,SAFE,0
21.8,45.0,722.017,100.727,2.3072,2.1396,0.1499,0,86026.61,79,quiescent,SAFE,-3.0,-1052.61,21.211,SAFE,0
21.7,45.1,692.302,98.753,2.2903,2.1323,0.1499,0,86028.61,79,quiescent,SAFE,-3.0,-891.45,21.103,SAFE,0
21.9,44.9,658.97,97.993,2.2653,2.1315,0.1499,0,86030.61,79,quiescent,SAFE,6.0,-999.96,21.318,SAFE,0
22.2,43.9,676.218,97.413,2.2782,2.1267,0.1499,0,86032.61,79,quiescent,SAFE,9.0,517.44,21.622,SAFE,0
21.9,45.7,670.917,97.87,2.2741,2.1323,0.1499,0,86034.61,79,quiescent,SAFE,-9.0,-159.03,21.339,SAFE,0
21.8,45.9,702.602,92.418,2.2999,2.1081,0.1499,0,86036.61,79,quiescent,SAFE,-3.0,950.55,21.234,SAFE,0
22.3,45.1,703.275,91.96,2.3064,2.1009,0.1499,0,86038.61,79,quiescent,SAFE,15.0,20.19,21.763,SAFE,0
21.9,45.4,692.967,95.091,2.287,2.1138,0.1499,0,86040.61,79,quiescent,SAFE,-12.0,-309.24,21.331,SAFE,0
22.0,43.8,701.296,95.717,2.2959,2.1234,0.1499,0,86042.61,79,quiescent,SAFE,3.0,249.87,21.399,SAFE,0
21.8,43.9,719.912,94.426,2.3072,2.1089,0.1499,0,86044.61,79,quiescent,SAFE,-6.0,558.48,21.182,SAFE,0
22.1,44.5,699.835,90.994,2.2951,2.1017,0.1499,0,86046.61,79,quiescent,SAFE,9.0,-602.31,21.528,SAFE,0
21.7,45.2,703.794,92.459,2.2991,2.1057,0.1499,0,86048.61,79,quiescent,SAFE,-12.0,118.77,21.106,SAFE,0
22.1,45.0,700.872,94.182,2.2919,2.1162,0.1499,0,86050.61,79,quiescent,SAFE,12.0,-87.66,21.541,SAFE,0
21.6,44.4,706.599,96.331,2.304,2.1218,0.1499,0,86052.61,79,quiescent,SAFE,-15.0,171.81,20.975,SAFE,0
22.1,45.8,692.969,98.375,2.2862,2.1226,0.1499,0,86054.61,79,quiescent,SAFE,15.0,-408.9,21.561,SAFE,0
21.9,45.8,691.708,97.476,2.2854,2.1267,0.1499,0,86056.61,79,quiescent,SAFE,-6.0,-37.83,21.341,SAFE,0
22.0,45.0,689.825,96.631,2.283,2.1267,0.1499,0,86058.61,79,quiescent,SAFE,3.0,-56.49,21.431,SAFE,0
21.7,45.2,694.781,98.3,2.2903,2.1283,0.1499,0,86060.61,79,quiescent,SAFE,-9.0,148.68,21.106,SAFE,0
22.0,46.0,706.898,100.319,2.3007,2.1315,0.1499,0,86062.61,79,quiescent,SAFE,9.0,363.51,21.457,SAFE,0
21.9,45.9,704.446,103.745,2.2919,2.1533,0.1499,0,86064.61,79,quiescent,SAFE,-3.0,-73.56,21.344,SAFE,0
22.3,46.1,676.383,101.071,2.2741,2.1444,0.1499,0,86066.61,79,quiescent,SAFE,12.0,-841.89,21.789,SAFE,0
22.2,45.0,656.441,98.856,2.2653,2.1307,0.1499,0,86068.61,79,quiescent,SAFE,-3.0,-598.26,21.651,SAFE,0
22.1,44.7,640.21,99.03,2.2492,2.1339,0.1499,0,86070.61,79,quiescent,SAFE,-3.0,-486.93,21.533,SAFE,0
21.9,45.9,615.891,98.865,2.2314,2.1331,0.1499,0,86072.61,79,quiescent,SAFE,-6.0,-729.57,21.344,SAFE,0
21.9,45.9,600.85,97.104,2.2258,2.1218,0.1499,0,86074.61,79,quiescent,SAFE,0.0,-451.23,21.344,SAFE,0
21.7,46.0,599.663,98.038,2.2201,2.1234,0.1499,0,86076.61,79,quiescent,SAFE,-6.0,-35.61,21.127,SAFE,0
21.8,44.9,606.137,97.862,2.2322,2.1307,0.1499,0,86078.61,79,quiescent,SAFE,3.0,194.22,21.208,SAFE,0
21.9,45.6,589.648,96.066,2.2105,2.1275,0.1499,0,86080.61,79,quiescent,SAFE,3.0,-494.67,21.336,SAFE,0
21.8,45.5,585.36,98.402,2.2048,2.1275,0.1499,0,86082.61,79,quiescent,SAFE,-3.0,-128.64,21.224,SAFE,0
22.1,44.9,607.859,99.182,2.2266,2.1363,0.1499,0,86084.61,79,quiescent,SAFE,9.0,674.97,21.538,SAFE,0
22.0,45.2,585.604,99.929,2.2097,2.1371,0.1499,0,86086.61,79,quiescent,SAFE,-3.0,-667.65,21.436,SAFE,0
22.3,45.4,575.072,100.156,2.2008,2.142,0.1499,0,86088.61,79,quiescent,SAFE,9.0,-315.96,21.771,SAFE,0
21.9,46.2,560.683,100.41,2.1879,2.1428,0.1499,0,86090.61,79,quiescent,SAFE,-12.0,-431.67,21.352,SAFE,0
22.0,45.1,561.572,101.009,2.1895,2.142,0.1499,0,86092.61,79,quiescent,SAFE,3.0,26.67,21.433,SAFE,0
22.0,44.5,565.116,98.942,2.1936,2.1339,0.1499,0,86094.61,79,quiescent,SAFE,0.0,106.32,21.417,SAFE,0
22.0,44.8,564.053,100.192,2.1903,2.1379,0.1499,0,86096.61,79,quiescent,SAFE,0.0,-31.89,21.425,SAFE,0
22.3,44.8,562.834,99.751,2.1911,2.1363,0.1499,0,86098.61,79,quiescent,SAFE,9.0,-36.57,21.755,SAFE,0
21.7,45.2,565.152,102.765,2.1936,2.1412,0.1499,0,86100.61,79,quiescent,SAFE,-18.0,69.54,21.106,SAFE,0
22.1,45.6,568.219,98.033,2.1927,2.1363,0.1499,0,86102.61,79,quiescent,SAFE,12.0,92.01,21.556,SAFE,0
22.2,44.6,571.991,98.416,2.2008,2.1275,0.1499,0,86104.61,79,quiescent,SAFE,3.0,113.16,21.64,SAFE,0
22.0,45.5,602.392,95.223,2.2234,2.117,0.1499,0,86106.61,79,quiescent,SAFE,-6.0,912.03,21.444,SAFE,0
22.0,44.9,633.415,98.033,2.25,2.1307,0.1499,0,86108.61,79,quiescent,SAFE,0.0,930.69,21.428,SAFE,0
22.0,45.0,621.32,94.543,2.2451,2.1122,0.1499,0,86110.61,79,quiescent,SAFE,0.0,-362.85,21.431,SAFE,0
21.9,45.5,606.075,94.813,2.2298,2.1089,0.1499,0,86112.61,79,quiescent,SAFE,-3.0,-457.35,21.334,SAFE,0
22.2,45.3,591.274,95.718,2.2145,2.121,0.1499,0,86114.61,79,quiescent,SAFE,9.0,-444.03,21.658,SAFE,0
22.2,44.0,596.795,95.113,2.2169,2.1154,0.1499,0,86116.61,79,quiescent,SAFE,0.0,165.63,21.624,SAFE,0
22.0,44.8,589.885,97.421,2.2161,2.1218,0.1499,0,86118.61,79,quiescent,SAFE,-6.0,-207.3,21.425,SAFE,0
21.6,45.0,561.826,98.069,2.1895,2.1299,0.1499,0,86120.61,79,quiescent,SAFE,-12.0,-841.77,20.991,SAFE,0
22.0,44.4,551.283,100.464,2.1734,2.1323,0.1499,0,86122.61,79,quiescent,SAFE,12.0,-316.29,21.415,SAFE,0
22.0,44.8,544.227,103.039,2.1718,2.1452,0.1499,0,86124.61,79,quiescent,SAFE,0.0,-211.68,21.425,SAFE,0
22.0,43.5,552.941,101.413,2.1815,2.146,0.1499,0,86126.61,79,quiescent,SAFE,0.0,261.42,21.391,SAFE,0
21.7,45.5,547.234,97.361,2.175,2.1299,0.1499,0,86128.61,79,quiescent,SAFE,-9.0,-171.21,21.114,SAFE,0
21.7,45.3,543.294,96.0,2.1742,2.1178,0.1499,0,86130.61,79,quiescent,SAFE,0.0,-118.2,21.108,SAFE,0
22.2,44.9,535.584,95.658,2.1694,2.1186,0.1499,0,86132.61,79,quiescent,SAFE,15.0,-231.3,21.648,SAFE,0
22.0,46.1,537.225,97.201,2.1678,2.1242,0.1499,0,86134.61,79,quiescent,SAFE,-6.0,49.23,21.459,SAFE,0
21.8,45.3,541.886,96.472,2.1694,2.1154,0.1499,0,86136.61,79,quiescent,SAFE,-6.0,139.83,21.218,SAFE,0
21.9,45.1,539.09,95.704,2.175,2.1122,0.1499,0,86138.61,79,quiescent,SAFE,3.0,-83.88,21.323,SAFE,0
21.8,44.6,537.348,92.495,2.1678,2.1009,0.1499,0,86140.61,79,quiescent,SAFE,-3.0,-52.26,21.2,SAFE,0
22.1,45.9,566.583,94.183,2.1968,2.113,0.1499,0,86142.61,79,quiescent,SAFE,9.0,877.05,21.564,SAFE,0
22.2,45.7,572.697,92.046,2.1992,2.096,0.1499,0,86144.61,79,quiescent,SAFE,3.0,183.42,21.669,SAFE,0
21.5,44.7,580.942,94.892,2.204,2.1162,0.1499,0,86146.61,79,quiescent,SAFE,-21.0,247.35,20.873,SAFE,0
21.7,45.0,587.866,94.491,2.2113,2.1089,0.1499,0,86148.61,79,quiescent,SAFE,6.0,207.72,21.101,SAFE,0
22.0,44.8,603.417,93.367,2.2185,2.1009,0.1499,0,86150.61,79,quiescent,SAFE,9.0,466.53,21.425,SAFE,0
21.9,44.5,588.526,98.046,2.2097,2.1226,0.1499,0,86152.61,79,quiescent,SAFE,-3.0,-446.73,21.308,SAFE,0
22.0,46.0,585.993,98.078,2.2064,2.1299,0.1499,0,86154.61,79,quiescent,SAFE,3.0,-75.99,21.457,SAFE,0
22.0,45.9,589.934,99.945,2.2097,2.1323,0.1499,0,86156.61,79,quiescent,SAFE,0.0,118.23,21.454,SAFE,0
21.9,45.6,584.43,101.965,2.2081,2.1436,0.1499,0,86158.61,79,quiescent,SAFE,-3.0,-165.12,21.336,SAFE,0
21.9,45.0,583.924,104.253,2.2113,2.1541,0.1499,0,86160.61,79,quiescent,SAFE,0.0,-15.18,21.321,SAFE,0
21.9,44.3,584.774,106.114,2.2129,2.1605,0.1499,0,86162.61,79,quiescent,SAFE,0.0,25.5,21.302,SAFE,0
22.1,44.4,573.665,107.606,2.2016,2.1726,0.1499,0,86164.61,79,quiescent,SAFE,6.0,-333.27,21.525,SAFE,0
21.9,45.0,567.351,107.301,2.1936,2.1637,0.1499,0,86166.61,79,quiescent,SAFE,-6.0,-189.42,21.321,SAFE,0
22.0,44.8,554.119,107.546,2.179,2.1678,0.1499,0,86168.61,79,quiescent,SAFE,3.0,-396.96,21.425,SAFE,0
21.9,46.0,574.579,106.948,2.2048,2.1605,0.1499,0,86170.61,79,quiescent,SAFE,-3.0,613.8,21.347,SAFE,0
22.0,44.9,571.456,105.982,2.2016,2.1597,0.1499,0,86172.61,79,quiescent,SAFE,3.0,-93.69,21.428,SAFE,0
21.7,44.2,572.871,100.684,2.196,2.1347,0.1499,0,86174.61,79,quiescent,SAFE,-9.0,42.45,21.08,SAFE,0
21.9,45.0,575.108,104.847,2.2016,2.1613,0.1499,0,86176.61,79,quiescent,SAFE,6.0,67.11,21.321,SAFE,0
22.2,44.9,585.604,107.234,2.2081,2.1686,0.1499,0,86178.61,79,quiescent,SAFE,9.0,314.88,21.648,SAFE,0
22.0,44.9,566.0,107.478,2.1839,2.1702,0.1499,0,86180.61,79,quiescent,SAFE,-6.0,-588.12,21.428,SAFE,0
21.5,44.9,564.214,107.231,2.1895,2.171,0.1499,0,86182.61,79,quiescent,SAFE,-15.0,-53.58,20.878,SAFE,0
22.2,44.9,569.486,105.983,2.1968,2.1621,0.1499,0,86184.61,79,quiescent,SAFE,21.0,158.16,21.648,SAFE,0
22.0,45.4,547.624,105.506,2.1855,2.1613,0.1499,0,86186.61,79,quiescent,SAFE,-6.0,-655.86,21.441,SAFE,0
22.1,45.9,556.456,104.189,2.1831,2.1533,0.1499,0,86188.61,79,quiescent,SAFE,3.0,264.96,21.564,SAFE,0
21.9,45.9,549.233,105.647,2.1774,2.1589,0.1499,0,86190.61,79,quiescent,SAFE,-6.0,-216.69,21.344,SAFE,0
21.8,45.0,536.49,105.388,2.1678,2.1557,0.1499,0,86192.61,79,quiescent,SAFE,-3.0,-382.29,21.211,SAFE,0
22.1,45.4,543.264,106.784,2.1734,2.1662,0.1499,0,86194.61,79,quiescent,SAFE,9.0,203.22,21.551,SAFE,0
22.2,44.5,536.632,108.503,2.1694,2.171,0.1499,0,86196.61,79,quiescent,SAFE,3.0,-198.96,21.637,SAFE,0
22.1,46.5,536.815,111.814,2.1637,2.1799,0.1499,0,86198.61,79,quiescent,SAFE,-3.0,5.49,21.58,SAFE,0
22.1,45.6,550.896,108.978,2.1766,2.1702,0.1499,0,86200.61,79,quiescent,SAFE,0.0,422.43,21.556,SAFE,0
22.1,46.2,539.621,110.422,2.1662,2.175,0.1499,0,86202.61,79,quiescent,SAFE,0.0,-338.25,21.572,SAFE,0
21.9,43.9,533.675,113.042,2.1653,2.1903,0.1499,0,86204.61,79,quiescent,SAFE,-6.0,-178.38,21.292,SAFE,0
21.9,45.1,541.588,111.783,2.1597,2.1831,0.1499,0,86206.61,79,quiescent,SAFE,0.0,237.39,21.323,SAFE,0
21.9,44.2,550.148,113.062,2.179,2.1919,0.1499,0,86208.61,79,quiescent,SAFE,0.0,256.8,21.3,SAFE,0
22.1,44.8,561.579,110.6,2.1927,2.1758,0.1499,0,86210.61,79,quiescent,SAFE,6.0,342.93,21.535,SAFE,0
22.1,45.2,561.343,109.57,2.1855,2.171,0.1499,0,86212.61,79,quiescent,SAFE,0.0,-7.08,21.546,SAFE,0
22.1,44.4,544.201,110.326,2.1702,2.1758,0.1499,0,86214.61,79,quiescent,SAFE,0.0,-514.26,21.525,SAFE,0
22.1,45.0,528.077,107.51,2.1613,2.1782,0.1499,0,86216.61,79,quiescent,SAFE,0.0,-483.72,21.541,SAFE,0
21.9,46.8,574.25,116.602,2.1992,2.2,0.1499,0,86218.61,80,flaming,SAFE,0.0,0.0,21.368,SAFE,0
22.2,45.4,565.527,116.8,2.1927,2.204,0.1499,0,86220.61,80,flaming,SAFE,9.0,-261.69,21.661,SAFE,0
22.2,42.8,556.77,117.297,2.1895,2.1968,0.1499,0,86222.61,80,flaming,SAFE,0.0,-262.71,21.593,SAFE,0
22.0,43.3,571.762,117.437,2.1944,2.1984,0.1499,0,86224.61,80,flaming,SAFE,-6.0,449.76,21.386,SAFE,0
22.1,45.1,583.505,113.358,2.2056,2.1879,0.1499,0,86226.61,80,flaming,SAFE,3.0,352.29,21.543,SAFE,0
22.3,46.1,585.043,114.444,2.2089,2.1903,0.1499,0,86228.61,80,flaming,SAFE,6.0,46.14,21.789,SAFE,0
22.3,46.4,596.258,112.902,2.2193,2.1871,0.1499,0,86230.61,80,flaming,SAFE,0.0,336.45,21.797,SAFE,0
22.6,44.4,601.189,114.534,2.221,2.2,0.1499,0,86232.61,80,flaming,SAFE,9.0,147.93,22.075,SAFE,0
22.3,44.7,604.891,110.55,2.2234,2.1726,0.1499,0,86234.61,80,flaming,SAFE,-9.0,111.06,21.753,SAFE,0
22.7,44.3,607.968,110.731,2.2274,2.1758,0.1499,0,86236.61,80,flaming,SAFE,12.0,92.31,22.182,SAFE,0
22.5,44.2,630.357,108.997,2.2467,2.1718,0.1499,0,86238.61,80,flaming,SAFE,-6.0,671.67,21.96,SAFE,0
22.7,44.6,644.787,109.713,2.2548,2.1766,0.1499,0,86240.61,80,flaming,SAFE,6.0,432.9,22.19,SAFE,0
22.7,44.0,659.257,111.332,2.2645,2.1839,0.1499,0,86242.61,80,flaming,SAFE,0.0,434.1,22.174,SAFE,0
23.0,44.8,648.68,108.182,2.2596,2.1718,0.1499,0,86244.61,80,flaming,SAFE,9.0,-317.31,22.525,SAFE,0
22.8,43.7,664.231,107.804,2.2709,2.1686,0.1499,0,86246.61,80,flaming,SAFE,-6.0,466.53,22.277,SAFE,0
22.9,43.3,649.058,108.135,2.2693,2.1734,0.1499,0,86248.61,80,flaming,SAFE,3.0,-455.19,22.376,SAFE,0
23.1,43.7,642.242,106.43,2.254,2.1629,0.1499,0,86250.61,80,flaming,SAFE,6.0,-204.48,22.607,SAFE,0
23.4,44.9,664.087,104.133,2.2661,2.1565,0.1499,0,86252.61,80,flaming,SAFE,9.0,655.35,22.968,SAFE,0
23.5,44.2,634.128,104.479,2.2435,2.1597,0.1499,0,86254.61,80,flaming,SAFE,3.0,-898.77,23.06,SAFE,0
23.7,44.2,645.745,106.404,2.2556,2.1718,0.1499,0,86256.61,80,flaming,SAFE,6.0,348.51,23.28,SAFE,0
23.5,41.3,618.179,108.849,2.2355,2.171,0.1499,0,86258.61,80,flaming,SAFE,-6.0,-826.98,22.984,SAFE,0
23.9,43.9,605.033,111.998,2.2314,2.1847,0.1499,0,86260.61,80,flaming,SAFE,12.0,-394.38,23.492,SAFE,0
24.1,44.8,596.491,112.419,2.2153,2.1807,0.1499,0,86262.61,80,flaming,SAFE,6.0,-256.26,23.735,SAFE,0
24.2,44.9,590.389,111.406,2.2145,2.179,0.1499,0,86264.61,80,flaming,SAFE,3.0,-183.06,23.848,SAFE,0
